price,first_name,last_name,above_100
42.43333392,Pamela,Scott,False
170.94982480000002,Martin,Ward,True
107.69157179999999,Kristina,Hernandez,True
87.18004191,Robert,Bush,False
214.3895725,Rebecca,Larson,True
190.520018,Brittany,Watson,True
249.7287913,Ryan,Ramirez,True
87.64996993,Edward,Burns,False
31.73842034,John,Prince,False
107.6625992,Ashley,Boyer,True
61.6954542,James,Dean,False
268.2800094,Natalie,Gordon,True
136.207813,Ryan,Smith,True
54.29639714,Stephen,Thompson,False
96.25442517,William,Delgado,False
124.929208,Brian,Johnson,True
216.6056429,James,Patel,True
145.4342467,Allen,Rogers,True
277.6656815,Aimee,Reyes,True
255.21535319999995,Susan,Williams,True
108.62052220000001,Edward,Griffin,True
296.5003089,Debra,Baker,True
279.9371174,Yvette,Kramer,True
270.8972241,Alyssa,Williams,True
173.0242833,John,Cunningham,True
86.51917139,Dana,Gilbert,False
146.15155780000003,Stephen,Henry,True
137.9824935,Bradley,James,True
16.83003044,Melinda,Peters,False
213.54239840000002,Robert,Goodman,True
195.96307990000003,Leslie,Moore,True
270.79472880000003,Sarah,Gray,True
258.5062773,Amy,Haynes,True
184.425152,Gary,Dean,True
224.5361417,Jonathan,Duran,True
124.66944950000001,Elizabeth,Ruiz,True
196.3598959,Caitlin,Lewis,True
10.44317525,Micheal,Blackburn,False
159.9519731,Sheryl,Mccarthy,True
150.9122679,Lisa,Smith,True
247.56064569999998,Jared,Juarez,True
217.3328585,Brett,Castro,True
175.30221840000002,Jessica,Murray,True
16.25913962,Austin,Coffey,False
3.8567620519999997,Shelly,Jacobs,False
298.74232810000007,Elizabeth,Logan,True
128.0814967,Cody,Anderson,True
256.05287599999997,Kayla,Wood,True
157.9636169,Paul,Singh,True
245.24330719999998,James,Mays,True
244.5914982,Thomas,Moore,True
299.60400699999997,Linda,Pacheco,True
66.32311808,Jenny,Clark,False
223.49659810000003,Patrick,Guzman,True
229.487331,Scott,Peters,True
23.09927229,John,Stevenson,False
154.68058259999998,Kristina,Brooks,True
63.38787527,Nancy,Aguilar,False
132.73295359999997,Robert,Brown,True
255.95815770000002,Jessica,Williams,True
290.59448060000005,David,Brown,True
242.56454,Dorothy,Munoz,True
76.09246622,Jason,Lawson,False
167.9698314,James,Hall,True
46.08147123,Patricia,Carpenter,False
64.36052627,Jeff,Cardenas,False
19.18945036,Michelle,Johnson,False
17.34021424,Frank,Madden,False
291.4292653,George,Tanner,True
40.65328581,Dylan,Johnson,False
282.4817647,Pamela,King,True
95.66568525,Jesse,Frazier,False
103.2235913,Edward,Russell,True
183.096436,Diana,Mcdonald,True
192.1441514,Randy,Dawson,True
286.16923360000004,Jasmine,Williams,True
124.219007,Robert,Smith,True
183.9944858,Sara,Young,True
205.5899257,Samantha,Gonzalez,True
286.2681619,Christina,Torres,True
141.9076294,Maria,Bailey,True
94.22658657,Charles,Bartlett,False
238.01615890000002,Natalie,Parker,True
48.88381678,Paula,Hernandez,False
14.94777896,Jessica,Jenkins,False
223.07613089999998,w,Henson,True
17.98090899,Michael,Davis,False
23.68465648,Ian,Ramos,False
235.5824596,Anna,Wright,True
74.40865878,Ashley,Anderson,False
298.1278773,Jennifer,Wright,True
67.72888616,Nicole,Lopez,False
21.92761435,Tara,Ellis,False
42.35003061,Hannah,Elliott,False
116.36642420000001,Gavin,Rodriguez,True
291.5968901,Johnny,Jackson,True
147.06705559999997,Martin,Garrett,True
167.36096730000003,Terri,Hayes,True
260.8409357,Adam,Huang,True
104.41065350000001,Carolyn,Garner,True
130.22025109999998,Lisa,Lee,True
8.711600244,Rodney,Escobar,False
144.5450063,Michael,Johnson,True
55.94822858,Michelle,Carter,False
81.5436983,John,Dunn,False
297.86618239999996,Terry,Pierce,True
258.79109040000003,David,Buck,True
149.30963630000002,Jennifer,Newman,True
246.5934196,Cynthia,Lee,True
299.52523510000003,Sylvia,Clark,True
86.08285036,Joseph,Taylor,False
37.42180870000001,Kathleen,Barton,False
52.86340979,Michael,Harris,False
172.1967218,Eric,Benson,True
44.51322087,Curtis,Butler,False
51.04878875,Brittany,Le,False
101.161794,Jeremiah,Sims,True
290.4227547,David,Davis,True
181.4895479,Tiffany,Bond,True
61.60059465,Patricia,Chen,False
181.76037490000002,William,Crawford,True
29.28680092,Christina,Roberts,False
232.1441336,Jerome,Scott,True
272.0840276,Jeffery,Walker,True
212.17336319999998,Todd,Alvarez,True
223.9911858,John,Henry,True
156.36757780000002,James,Miles,True
31.19720611,Michael,Downs,False
6.095911005,Kayla,Wheeler,False
161.27522869999999,Charles,Martin,True
135.04235500000001,Harold,Bennett,True
200.39235280000003,Michael,Swanson,True
79.80353707,Janet,Mcdonald,False
244.40641150000002,Brett,Willis,True
27.92322882,Jacob,Smith,False
167.5688585,Alexa,Webb,True
40.12200004,Louis,Klein,False
15.74238645,Tony,Yu,False
121.07840959999999,Lisa,Goodman,True
36.97352302,Kimberly,Hernandez,False
145.84183080000003,Phillip,Friedman,True
2.900394487,Brian,Lam,False
251.8510287,Kristin,Wilkins,True
188.87811100000002,Joshua,Lynch,True
276.65121569999997,Blake,Mclaughlin,True
10.00480704,Billy,Olsen,False
179.61580859999998,Shawn,Brock,True
222.69520759999997,Danielle,Jones,True
60.12919733,Jim,Gomez,False
178.7453853,Sabrina,Henderson,True
245.3184012,David,Pennington,True
137.015971,Deborah,Williams,True
227.0047204,Stephanie,Bowman,True
176.45330230000002,Joseph,Frazier,True
249.86437599999996,Ryan,Mclaughlin,True
135.8550959,Tony,Hall,True
289.2653637,Timothy,Martin,True
261.8481216,John,Obrien,True
53.80589508,Barbara,Johnson,False
139.84778269999998,Brandon,Marshall,True
11.55550873,Carrie,Miller,False
261.61934069999995,Samantha,Dean,True
87.74932378,Jamie,Wilson,False
236.6035296,Carlos,Acosta,True
228.74945780000002,Amy,Bennett,True
116.64359540000001,Dominique,Wells,True
237.51607830000003,Sarah,Bright,True
111.5883392,Michael,Barton,True
172.3062642,Rebecca,Anderson,True
31.41542458,Megan,Riggs,False
44.1176993,Whitney,Andrews,False
127.0135122,Catherine,Jones,True
236.21807630000004,William,Andrews,True
158.32395380000003,Kathleen,Edwards,True
220.46888739999997,Roger,Frost,True
255.8491608,Justin,Johnson,True
265.1702577,Valerie,Young,True
239.94697969999999,Samantha,Perez,True
72.15833791,Devin,Allen,False
238.9238728,Stephanie,Little,True
27.5070475,Melanie,Miller,False
2.4085263969999997,Erica,Beck,False
168.37336200000001,Toni,Dunn,True
211.89758909999998,Eric,Dunn,True
169.3550529,David,Jackson,True
94.66629008,Melanie,Gates,False
17.41061969,Heather,Pierce,False
153.01461740000002,Jordan,Lewis,True
255.7149801,Michele,Johnson,True
249.4925261,Samantha,Ryan,True
201.9997518,Christopher,Hudson,True
106.59921640000002,Zachary,Williams,True
66.72879991,Donna,Davis,False
237.7720748,Jordan,Erickson,True
88.74278259999998,Christopher,Nolan,False
11.36458787,Evelyn,Hanna,False
250.23147020000002,Jason,Johnson,True
224.7115849,Barbara,Caldwell,True
7.2205434639999995,Ronald,Huff,False
216.2305109,Holly,Norris,True
11.83791299,Derrick,Carter,False
285.8508169,Kenneth,Golden,True
70.08655795,Grace,Edwards,False
57.71259736,Jonathan,Rios,False
265.5941732,Mackenzie,Miller,True
138.8559857,Tammy,Taylor,True
207.33056059999998,Reginald,King,True
130.5591612,Matthew,Fletcher,True
177.7124355,Elizabeth,Jordan,True
45.11902986,Sally,Santiago,False
12.89573538,James,Johnson,False
242.8437386,Jason,Saunders,True
4.6243706410000005,Carol,Hernandez,False
291.5212704,Kendra,Dawson,True
58.42698092,James,Hess,False
25.51886602,Michael,Stokes,False
147.6903791,Jeffrey,Martinez,True
102.9874282,Joseph,Bell,True
140.71938899999998,Pamela,Black,True
100.4711011,Robert,Jordan,True
263.5511899,Kathy,Baker,True
115.36283159999999,Brian,Bailey,True
190.2857937,Mitchell,Clark,True
168.73442690000002,Kelly,Mcintyre,True
260.5821259,Susan,Ali,True
205.04242219999998,Latoya,Gonzales,True
251.53931630000002,Olivia,Mayo,True
221.03202140000002,Thomas,Anderson,True
182.3938507,Todd,Jennings,True
22.25760841,Paul,Dixon,False
130.6787559,Julie,Torres,True
202.22964919999998,James,Miller,True
80.73869922,John,Howard,False
134.04054969999999,Anne,Savage,True
226.89171340000001,Richard,Wilson,True
187.5777824,Amber,Esparza,True
99.18946135,Todd,Armstrong,False
118.4556824,Aaron,Richardson,True
234.13823680000002,Gregory,Pollard,True
225.7678307,Jon,Butler,True
116.6229213,Chelsea,Madden,True
234.0837103,Misty,Ramos,True
233.787281,Ryan,Murphy,True
259.1615163,Brittany,Sandoval,True
132.5843724,Rose,Stanton,True
287.0092393,Kristen,Banks,True
140.3125662,Julia,Stokes,True
186.00436499999998,Paul,Phillips,True
128.4038652,Amber,Thompson,True
278.473292,Valerie,Norton,True
228.1780449,Adam,Parker,True
201.95772230000003,Jennifer,Gonzales,True
260.086074,Jacqueline,Hernandez,True
276.89516610000004,Cory,Walker,True
220.5202145,Jennifer,Miller,True
270.36049049999997,Dawn,Bond,True
247.69265519999996,Tara,Daniel,True
136.49071519999998,Rebecca,Thompson,True
260.1217048,Victor,Serrano,True
55.22085799999999,Elizabeth,Bell,False
122.6292673,Julie,Coleman,True
8.634621797000001,Jennifer,Brown,False
266.6472363,Jessica,Moore,True
160.9401531,John,Ramirez,True
271.1221772,Becky,Hall,True
295.80399,Christine,Smith,True
146.2329234,Christopher,Osborne,True
7.999586637999999,Jacob,Hernandez,False
128.5133967,Jennifer,Rogers,True
19.64948762,Tammy,Young,False
56.04829693,James,Lewis,False
74.1148732,Charles,Stanley,False
85.95341522,Christina,Garcia,False
74.29698857,Heather,Davis,False
228.88080440000002,Ashley,Fuentes,True
2.668016258,Jorge,Brown,False
205.52585990000003,Sierra,Park,True
272.99470160000004,Todd,Miller,True
71.25953585,Jeffrey,Sanchez,False
99.9830512,Crystal,Luna,False
60.75152093,Devin,Flores,False
123.5356854,Bianca,Martin,True
26.67738087,Danielle,Snyder,False
265.0690245,Edward,Carney,True
268.7529259,Joseph,Grimes,True
164.807737,April,Fowler,True
145.0996084,Michelle,Mccoy,True
21.30617961,Alicia,Stone,False
215.17326239999997,Micheal,Lloyd,True
148.9167449,Richard,Ortiz,True
44.61653265,Jasmine,Reyes,False
114.4025946,Tony,Smith,True
198.305836,Mary,Melton,True
146.0813867,William,Griffin,True
58.25361228,Scott,Vargas,False
13.06034675,Adam,Guerra,False
215.2971497,Christina,Vang,True
189.1902467,Nicole,Williams,True
142.7933784,Erica,Powers,True
175.2561835,Angela,Garcia,True
257.9026846,Melissa,Brown,True
55.75051528,John,Santiago,False
20.74710164,Donald,Nelson,False
263.0063735,Misty,Bell,True
81.07265035,Vanessa,Barnes,False
212.64893659999998,Brian,Austin,True
252.28968769999997,Jeffrey,King,True
142.12244760000002,Levi,Vaughn,True
244.2496518,Melanie,Blake,True
219.66976209999999,Marvin,Franklin,True
110.59227759999999,Angela,Massey,True
202.20327659999998,Lisa,Cole,True
103.6304844,George,Stark,True
232.95865279999998,Jeffrey,Salas,True
85.83249893,Richard,Reeves,False
292.4101672,Heather,Maldonado,True
267.5668047,Shelly,Mcdaniel,True
80.92148227,David,Ryan,False
75.70611538,Tyler,Trevino,False
155.4855824,Christina,Jackson,True
20.74948998,Jodi,Peterson,False
42.0237226,Melissa,Carney,False
113.4241367,David,Cole,True
215.47652909999996,Ricardo,Weber,True
280.9707751,Jessica,Mckenzie,True
36.28177824,James,Ramirez,False
77.17375689,Jeffrey,Wise,False
169.5800524,Brandy,Fisher,True
246.01478109999996,Renee,Barrera,True
14.97387711,Melanie,Wiggins,False
171.6037468,Alexander,Mckee,True
9.161919917,Sheryl,Hill,False
272.9878419,Sandra,White,True
22.06905227,Christopher,Thompson,False
130.75264109999998,Daniel,Smith,True
61.15255402,Theresa,Johnson,False
127.42968290000002,Kristopher,Cunningham,True
166.2127571,Nathan,Morgan,True
110.60256740000001,David,Murray,True
2.033803094,April,Taylor,False
245.1409137,Daniel,Herrera,True
200.3253003,John,Mcpherson,True
44.45087327,Scott,Simmons,False
86.68368261,Gary,Tran,False
289.7922876,Erica,Vaughn,True
179.35994319999998,Jennifer,Peterson,True
219.6090619,April,Mccormick,True
39.14509514,Justin,Davis,False
163.1533708,Julia,Hall,True
188.9376293,Anna,Cunningham,True
233.22577030000002,Jacob,Stevens,True
169.62381259999998,Jerry,Payne,True
117.6222818,Mark,Collins,True
93.10220462,Benjamin,Clark,False
17.32317763,Lisa,Norton,False
81.45143196,Christopher,Smith,False
37.44740126,Mary,Myers,False
6.4501154089999995,Stephanie,Skinner,False
121.97572949999999,Dave,Kelly,True
196.37117800000001,Patricia,Gallagher,True
39.44032807,Shaun,Holloway,False
262.27209819999996,Marc,Love,True
41.42900813,Michael,Mayer,False
162.79196519999996,Mason,Rodriguez,True
83.2794627,Jason,Payne,False
74.94437940000002,Johnny,Hicks,False
32.10622464,Lisa,Rodgers,False
87.15157534,Sarah,Tyler,False
26.081651500000003,Brian,Rodriguez,False
246.885328,Charlene,Jones,True
227.6139565,Scott,Lawrence,True
140.45168069999997,Carol,Patrick,True
60.11999568,Jessica,Gibson,False
4.597577836,Linda,Sullivan,False
237.8259111,Donna,Carrillo,True
227.4705054,Scott,Baker,True
174.96712219999998,Brian,Jensen,True
81.43216331,James,Sosa,False
51.45914813,Veronica,Zavala,False
186.1692976,Jenny,Fields,True
230.84556030000002,George,Monroe,True
153.7056177,Michael,Smith,True
190.39769669999998,Kevin,Oliver,True
13.52272289,Nicholas,Mejia,False
169.7231774,Phillip,Logan,True
299.18465760000004,Jamie,Jackson,True
72.23090551,Thomas,Alvarez,False
116.94347040000001,Kaitlin,Lawson,True
268.2158202,Carlos,Wagner,True
45.61401189,Christopher,Anderson,False
113.7675985,Roberto,Sparks,True
214.0692547,Julie,Oneal,True
240.3518353,Megan,Friedman,True
96.58849728,Cheryl,Taylor,False
241.51036659999997,Jeffrey,Hatfield,True
18.982053699999998,James,Phillips,False
128.9224193,Jessica,Moore,True
79.96034999,Eric,Richards,False
240.7557103,Rebecca,Mitchell,True
158.13197,Anna,Patrick,True
197.3438304,Eric,Schmidt,True
156.8947774,Mark,Campbell,True
190.5868648,Taylor,Oconnell,True
70.77282649,Debra,Peters,False
99.64762699,Richard,Anderson,False
201.20675769999997,William,Russell,True
245.97207039999998,Ryan,Mcdaniel,True
191.7286603,Jacqueline,Frazier,True
32.13545499,Steven,Stuart,False
90.35267623,Emily,Rodriguez,False
28.24313981,Ryan,Perez,False
287.3152387,Lauren,Hahn,True
127.44342040000001,Megan,Lopez,True
194.0146142,Matthew,Lucero,True
52.96715715,Joseph,Perez,False
153.63786059999998,Kimberly,Wright,True
16.16466094,Donald,Braun,False
156.4062563,Savannah,Reese,True
65.73844854,Leslie,Wiggins,False
26.46654614,Deanna,Gonzalez,False
22.81013853,Derrick,Brown,False
116.3037504,Meghan,Davis,True
163.6350438,Faith,Edwards,True
160.7615774,Stephanie,Morgan,True
17.12739612,Laura,Vargas,False
55.99219306,Caleb,Singh,False
189.3732231,Cassandra,Andrade,True
183.85108530000002,Robert,Hall,True
6.341114311,Kenneth,Hill,False
136.8591472,David,Brown,True
237.1228892,Sarah,Lewis,True
261.2785989,Stephen,Meyers,True
71.86420397,Victor,Becker,False
150.79292869999998,Brad,Huff,True
18.39675475,Thomas,Sanchez,False
229.96025550000002,Michael,Chapman,True
89.72241118,Stephen,Lam,False
80.07481776,Theresa,Wells,False
55.20716243,Richard,Barrera,False
237.0515981,Kelly,Boyle,True
21.98915208,Alexander,Richardson,False
177.05152969999997,James,Hicks,True
93.74886446,Todd,Simon,False
114.0768801,Jason,Meyer,True
150.4707103,Matthew,Moore,True
108.1302862,Lindsay,Rivera,True
253.4940966,Michael,Peterson,True
193.19626019999998,Jennifer,Martin,True
186.44926,Martin,Solomon,True
72.46973743,Rebecca,Quinn,False
9.474332966,Kerry,Branch,False
219.3292641,Leslie,Ruiz,True
86.76006819,Joseph,Howard,False
233.5123787,Rebecca,Wright,True
266.44188080000004,Jacqueline,Phillips,True
134.59996919999998,Wesley,Erickson,True
225.89938270000002,Janet,West,True
237.5878966,James,Barnett,True
252.83163030000003,Eric,Scott,True
250.71734869999997,James,Jones,True
87.85407145,Joshua,Baker,False
260.1202045,Kathleen,Baker,True
260.3821386,Michael,Clark,True
214.57680299999998,Anne,Richards,True
273.24483399999997,Renee,Williams,True
128.07325179999998,Derek,Thomas,True
15.36006275,Robert,White,False
157.0536374,Teresa,Figueroa,True
117.9457723,Ashley,Murphy,True
227.6123872,Laura,Peterson,True
96.53388242,Brian,Cardenas,False
12.35802683,Dana,Conrad,False
123.77194340000001,Kathleen,Deleon,True
243.754614,Ebony,Garcia,True
8.375005469,Johnathan,Allen,False
